worker;assignment;img;sentiment;in_out_door;age;gs;eco;edu;opt1;neg1;opt2;comments;reasons
A3QIEF1HBF69Y4;30IQTZXKAK6TKQ0DEGXUJOZJN980XN;1dZT9An9-63-jwJ6FLHpDDzqeR67rcfek;1;2;3;1;2;1;1;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A3QIEF1HBF69Y4;30IQTZXKAK6TKQ0DEGXUJOZJN980XN;1-sjmASPO0u4esXbCEK_J2iuFno4z2koY;1;2;3;1;2;1;1;5;1;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3QIEF1HBF69Y4;30IQTZXKAK6TKQ0DEGXUJOZJN980XN;17mHKMGYDmtI2SaMre-uFvc6QX5T7edgx;1;2;3;1;2;1;1;5;1;;0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3QIEF1HBF69Y4;30IQTZXKAK6TKQ0DEGXUJOZJN980XN;1DOXSElUbI4Q4Yh2p6sMcHL8nIf3Y9p8M;1;2;3;1;2;1;1;5;1;;0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3QIEF1HBF69Y4;30IQTZXKAK6TKQ0DEGXUJOZJN980XN;11Dac-4jiFYM9PFh0cJ1Adq5PeDRdHms-;1;2;3;1;2;1;1;5;1;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3L3ZFL1NYFTCF;337RC3OW052EDXK43UIVTNUMAW9VLM;1pcyquSmpCgPMa8yQkRWMMTjSCbmOuyRc;1;2;2;1;2;2;2;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
A3L3ZFL1NYFTCF;337RC3OW052EDXK43UIVTNUMAW9VLM;1UJorv20_L0eN03p43C7ImkJ708cTO2IR;0;2;2;1;2;2;2;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A3L3ZFL1NYFTCF;337RC3OW052EDXK43UIVTNUMAW9VLM;12Pt2BC5eN2DogHqhRgqnMYU69tcO8G29;1;2;2;1;2;2;2;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A3L3ZFL1NYFTCF;337RC3OW052EDXK43UIVTNUMAW9VLM;1QOKs66aLlyn0zi2bspVi1nWbFLXNXlog;0;2;2;1;2;2;2;5;1;;0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A3L3ZFL1NYFTCF;337RC3OW052EDXK43UIVTNUMAW9VLM;1wzPYJciC1X5WHShWIQsX6ioGUcIyZy2u;0;2;2;1;2;2;2;5;1;;0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3L3ZFL1NYFTCF;337RC3OW052EDXK43UIVTNUMAW9VLM;1dZT9An9-63-jwJ6FLHpDDzqeR67rcfek;1;2;2;1;2;2;2;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
A3L3ZFL1NYFTCF;337RC3OW052EDXK43UIVTNUMAW9VLM;1-sjmASPO0u4esXbCEK_J2iuFno4z2koY;0;2;2;1;2;2;2;5;1;;0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A3L3ZFL1NYFTCF;337RC3OW052EDXK43UIVTNUMAW9VLM;17mHKMGYDmtI2SaMre-uFvc6QX5T7edgx;1;2;2;1;2;2;2;5;1;;0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
A3L3ZFL1NYFTCF;337RC3OW052EDXK43UIVTNUMAW9VLM;1DOXSElUbI4Q4Yh2p6sMcHL8nIf3Y9p8M;1;2;2;1;2;2;2;5;1;;0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A3L3ZFL1NYFTCF;337RC3OW052EDXK43UIVTNUMAW9VLM;11Dac-4jiFYM9PFh0cJ1Adq5PeDRdHms-;0;2;2;1;2;2;2;5;1;;0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AM2W23THD4CI7;3B2X28YI3WFHLYJRB9LT3SIIH916BG;1-S4Uv57xg2USox_9OuL9MvlepDVr60tQ;1;2;4;1;2;2;2;5;2;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM2W23THD4CI7;3B2X28YI3WFHLYJRB9LT3SIIH916BG;12SiTiaaa5z68p4LAGSiRQ9vN_yrNqVLi;1;2;4;1;2;2;2;5;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AM2W23THD4CI7;3B2X28YI3WFHLYJRB9LT3SIIH916BG;1ByN__Mx-CwgirULETMmrePykhZihIiYO;0;2;4;1;2;2;2;5;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM2W23THD4CI7;3B2X28YI3WFHLYJRB9LT3SIIH916BG;1ZS4itclLmQLZBkDMM9uZXTjoiWUFZy31;1;2;4;1;2;2;2;5;2;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM2W23THD4CI7;3B2X28YI3WFHLYJRB9LT3SIIH916BG;13q_95MjLpr2jTUtT20mjt5H18lSS9zlK;0;2;4;1;2;2;2;5;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
AM2W23THD4CI7;3B2X28YI3WFHLYJRB9LT3SIIH916BG;1iLy4SbvoJZJHBfuDUcn_iS21OewKs1wa;0;2;4;1;2;2;2;5;2;;0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM2W23THD4CI7;3B2X28YI3WFHLYJRB9LT3SIIH916BG;1vzJJKEko46Z0AQ4FEqVlkKhSCukc2AB6;0;2;4;1;2;2;2;5;2;;0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM2W23THD4CI7;3B2X28YI3WFHLYJRB9LT3SIIH916BG;16HeQ_jm7HlhteJ6l1yXp8ZHz0xnCyxEj;1;2;4;1;2;2;2;5;2;;0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM2W23THD4CI7;3B2X28YI3WFHLYJRB9LT3SIIH916BG;1EFma8Q1_A55GF-JSQyS3Hw4jmRgW8f97;1;2;4;1;2;2;2;5;2;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM2W23THD4CI7;3B2X28YI3WFHLYJRB9LT3SIIH916BG;1_XKN9FKMSzRPIgBOS7efh0Mz_IQjPcco;0;2;4;1;2;2;2;5;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AW0MG225VXWCN;3G5F9DBFOPXCR11EC93X1V1FTFVVHA;1-S4Uv57xg2USox_9OuL9MvlepDVr60tQ;1;2;2;2;1;1;5;2;5;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AW0MG225VXWCN;3G5F9DBFOPXCR11EC93X1V1FTFVVHA;12SiTiaaa5z68p4LAGSiRQ9vN_yrNqVLi;1;2;2;2;1;1;5;2;5;;0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AW0MG225VXWCN;3G5F9DBFOPXCR11EC93X1V1FTFVVHA;1ByN__Mx-CwgirULETMmrePykhZihIiYO;0;2;2;2;1;1;5;2;5;;0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AW0MG225VXWCN;3G5F9DBFOPXCR11EC93X1V1FTFVVHA;1ZS4itclLmQLZBkDMM9uZXTjoiWUFZy31;1;2;2;2;1;1;5;2;5;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW0MG225VXWCN;3G5F9DBFOPXCR11EC93X1V1FTFVVHA;13q_95MjLpr2jTUtT20mjt5H18lSS9zlK;0;2;2;2;1;1;5;2;5;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AW0MG225VXWCN;3G5F9DBFOPXCR11EC93X1V1FTFVVHA;1iLy4SbvoJZJHBfuDUcn_iS21OewKs1wa;1;2;2;2;1;1;5;2;5;;0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AW0MG225VXWCN;3G5F9DBFOPXCR11EC93X1V1FTFVVHA;1vzJJKEko46Z0AQ4FEqVlkKhSCukc2AB6;1;2;2;2;1;1;5;2;5;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AW0MG225VXWCN;3G5F9DBFOPXCR11EC93X1V1FTFVVHA;16HeQ_jm7HlhteJ6l1yXp8ZHz0xnCyxEj;1;2;2;2;1;1;5;2;5;;0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW0MG225VXWCN;3G5F9DBFOPXCR11EC93X1V1FTFVVHA;1EFma8Q1_A55GF-JSQyS3Hw4jmRgW8f97;1;2;2;2;1;1;5;2;5;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AW0MG225VXWCN;3G5F9DBFOPXCR11EC93X1V1FTFVVHA;1_XKN9FKMSzRPIgBOS7efh0Mz_IQjPcco;0;2;2;2;1;1;5;2;5;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADJ9I7ZBFYFH7;3MRNMEIQW56SJGKIC9I1N1OFAP2DL2;1Qbg29wQH-fUknnS545_ag3rzto3-BDbV;0;1;2;2;2;1;5;3;5;;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ADJ9I7ZBFYFH7;3MRNMEIQW56SJGKIC9I1N1OFAP2DL2;1r8490boWjZVZ4hdX1arvStrmnb23N8FC;1;2;2;2;2;1;5;3;5;;0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ADJ9I7ZBFYFH7;3MRNMEIQW56SJGKIC9I1N1OFAP2DL2;1kY6ClrDizMXrdRKmy2yX-meNYnEye0QH;1;2;2;2;2;1;5;3;5;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADJ9I7ZBFYFH7;3MRNMEIQW56SJGKIC9I1N1OFAP2DL2;1MyXvDGjgOmuZJBcdADMXQtqmyIEGU2Vt;1;2;2;2;2;1;5;3;5;;0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADJ9I7ZBFYFH7;3MRNMEIQW56SJGKIC9I1N1OFAP2DL2;1g53oaW1cW_-XtJdR46_rWWBfI2-w00LY;1;2;2;2;2;1;5;3;5;;0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ADJ9I7ZBFYFH7;3MRNMEIQW56SJGKIC9I1N1OFAP2DL2;1HroCmEQrIM44sua4jzgb-4Vbwj434rNr;1;2;2;2;2;1;5;3;5;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ADJ9I7ZBFYFH7;3MRNMEIQW56SJGKIC9I1N1OFAP2DL2;1Fim-7HONhrdEjgV9ZNZZ0ExM2-QrU9Qf;1;2;2;2;2;1;5;3;5;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADJ9I7ZBFYFH7;3MRNMEIQW56SJGKIC9I1N1OFAP2DL2;1oJaqyeua6eh7sJFi_DfBrJiMRExcE8gQ;1;2;2;2;2;1;5;3;5;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADJ9I7ZBFYFH7;3MRNMEIQW56SJGKIC9I1N1OFAP2DL2;1cbCUMNXQSIrLWEJO3kWMKeHoZ825dWIT;0;2;2;2;2;1;5;3;5;;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ADJ9I7ZBFYFH7;3MRNMEIQW56SJGKIC9I1N1OFAP2DL2;1hUwSdrikgYB8zALfSXq5GolBhvSc2mdS;0;2;2;2;2;1;5;3;5;;0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A1DD23J1WBGQUU;3PDJHANYK5GRCBMDB1VPP3LGCM96HZ;1Qbg29wQH-fUknnS545_ag3rzto3-BDbV;1;1;3;1;1;1;2;4;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1DD23J1WBGQUU;3PDJHANYK5GRCBMDB1VPP3LGCM96HZ;1r8490boWjZVZ4hdX1arvStrmnb23N8FC;1;2;3;1;1;1;2;4;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A1DD23J1WBGQUU;3PDJHANYK5GRCBMDB1VPP3LGCM96HZ;1kY6ClrDizMXrdRKmy2yX-meNYnEye0QH;1;2;3;1;1;1;2;4;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1DD23J1WBGQUU;3PDJHANYK5GRCBMDB1VPP3LGCM96HZ;1MyXvDGjgOmuZJBcdADMXQtqmyIEGU2Vt;1;2;3;1;1;1;2;4;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1DD23J1WBGQUU;3PDJHANYK5GRCBMDB1VPP3LGCM96HZ;1g53oaW1cW_-XtJdR46_rWWBfI2-w00LY;1;2;3;1;1;1;2;4;2;;0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1DD23J1WBGQUU;3PDJHANYK5GRCBMDB1VPP3LGCM96HZ;1HroCmEQrIM44sua4jzgb-4Vbwj434rNr;1;2;3;1;1;1;2;4;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1DD23J1WBGQUU;3PDJHANYK5GRCBMDB1VPP3LGCM96HZ;1Fim-7HONhrdEjgV9ZNZZ0ExM2-QrU9Qf;1;2;3;1;1;1;2;4;2;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1DD23J1WBGQUU;3PDJHANYK5GRCBMDB1VPP3LGCM96HZ;1oJaqyeua6eh7sJFi_DfBrJiMRExcE8gQ;1;2;3;1;1;1;2;4;2;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1DD23J1WBGQUU;3PDJHANYK5GRCBMDB1VPP3LGCM96HZ;1cbCUMNXQSIrLWEJO3kWMKeHoZ825dWIT;0;2;3;1;1;1;2;4;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A1DD23J1WBGQUU;3PDJHANYK5GRCBMDB1VPP3LGCM96HZ;1hUwSdrikgYB8zALfSXq5GolBhvSc2mdS;1;2;3;1;1;1;2;4;2;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A122E99M2DQY1G;3IGI0VL647K9BDESEVCWBN43JYANOC;11y88iHgkvlzr1t58NiEYtbC3YWxFeWeY;0;2;2;2;1;2;3;3;3;forgotten vehicles;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A122E99M2DQY1G;3IGI0VL647K9BDESEVCWBN43JYANOC;11vJ2WMWp9ITgG0Xfw3G_yKSVXg51WyqK;1;1;2;2;1;2;3;3;3;;0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A122E99M2DQY1G;3IGI0VL647K9BDESEVCWBN43JYANOC;13lcaxPUZvGRCZcLvK_WJMAEsgEEzRiyS;0;2;2;2;1;2;3;3;3;Old Construction;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A122E99M2DQY1G;3IGI0VL647K9BDESEVCWBN43JYANOC;1W_Cga87U1GYSZ9_haAsHOmSnjESXg7tl;0;2;2;2;1;2;3;3;3;;0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A122E99M2DQY1G;3IGI0VL647K9BDESEVCWBN43JYANOC;1f0rFq1TzM52KpAjN5FHcTtbE2blwwPtK;1;2;2;2;1;2;3;3;3;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
A122E99M2DQY1G;3IGI0VL647K9BDESEVCWBN43JYANOC;13fy83DFP1Te99uRCmgYR7KRcFJ7dCkCZ;1;2;2;2;1;2;3;3;3;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A122E99M2DQY1G;3IGI0VL647K9BDESEVCWBN43JYANOC;19ShbV4J5TSOmjo5oTIejufJEttALaGgp;1;2;2;2;1;2;3;3;3;Lake;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A122E99M2DQY1G;3IGI0VL647K9BDESEVCWBN43JYANOC;1FUtwVGB-Z1ZzfPbb_YE0ovlbzkNDoqiU;1;2;2;2;1;2;3;3;3;color flowers;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A122E99M2DQY1G;3IGI0VL647K9BDESEVCWBN43JYANOC;1NQkOahoUfVip_fzBp0IS3Up57Kjr7cQQ;1;2;2;2;1;2;3;3;3;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
A122E99M2DQY1G;3IGI0VL647K9BDESEVCWBN43JYANOC;1syxpodRsCbTZefRUM-lDry0ENQhGEFfV;1;2;2;2;1;2;3;3;3;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2T5CROJ0FWIJY;3P529IW9KYLPH0YE3FDRB1R0M2GLFJ;11y88iHgkvlzr1t58NiEYtbC3YWxFeWeY;0;1;3;1;1;2;4;2;4;;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2T5CROJ0FWIJY;3P529IW9KYLPH0YE3FDRB1R0M2GLFJ;11vJ2WMWp9ITgG0Xfw3G_yKSVXg51WyqK;1;1;3;1;1;2;4;2;4;;0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2T5CROJ0FWIJY;3P529IW9KYLPH0YE3FDRB1R0M2GLFJ;13lcaxPUZvGRCZcLvK_WJMAEsgEEzRiyS;0;2;3;1;1;2;4;2;4;;0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2T5CROJ0FWIJY;3P529IW9KYLPH0YE3FDRB1R0M2GLFJ;1W_Cga87U1GYSZ9_haAsHOmSnjESXg7tl;0;2;3;1;1;2;4;2;4;;0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2T5CROJ0FWIJY;3P529IW9KYLPH0YE3FDRB1R0M2GLFJ;1f0rFq1TzM52KpAjN5FHcTtbE2blwwPtK;1;2;3;1;1;2;4;2;4;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2T5CROJ0FWIJY;3P529IW9KYLPH0YE3FDRB1R0M2GLFJ;13fy83DFP1Te99uRCmgYR7KRcFJ7dCkCZ;1;2;3;1;1;2;4;2;4;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2T5CROJ0FWIJY;3P529IW9KYLPH0YE3FDRB1R0M2GLFJ;19ShbV4J5TSOmjo5oTIejufJEttALaGgp;1;2;3;1;1;2;4;2;4;;0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A2T5CROJ0FWIJY;3P529IW9KYLPH0YE3FDRB1R0M2GLFJ;1FUtwVGB-Z1ZzfPbb_YE0ovlbzkNDoqiU;1;2;3;1;1;2;4;2;4;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2T5CROJ0FWIJY;3P529IW9KYLPH0YE3FDRB1R0M2GLFJ;1NQkOahoUfVip_fzBp0IS3Up57Kjr7cQQ;1;2;3;1;1;2;4;2;4;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2T5CROJ0FWIJY;3P529IW9KYLPH0YE3FDRB1R0M2GLFJ;1syxpodRsCbTZefRUM-lDry0ENQhGEFfV;1;2;3;1;1;2;4;2;4;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1FP3SH704X01V;32M8BPYGATMT5ZM3TWMW16ZK6DRIG6;1hkkDI08oCFTo7ZNPK38WD6z7Tvtm9frM;1;2;2;1;1;1;1;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A1FP3SH704X01V;32M8BPYGATMT5ZM3TWMW16ZK6DRIG6;1oyTkJCTRJZs8r28z8ZJfXxsSfcSR7lDD;1;2;2;1;1;1;1;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A1FP3SH704X01V;32M8BPYGATMT5ZM3TWMW16ZK6DRIG6;1JnDK27gQt3ha5BJ9oHXCAMQbXNKJ8xaR;0;1;2;1;1;1;1;5;1;;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1FP3SH704X01V;32M8BPYGATMT5ZM3TWMW16ZK6DRIG6;1ZQOOTDq7OGFpRkmkHLPVd8p5cvtP_pUk;1;2;2;1;1;1;1;5;1;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1FP3SH704X01V;32M8BPYGATMT5ZM3TWMW16ZK6DRIG6;1Ier8DpC5c0YOts7S_WbXNdITuih-LeZR;0;2;2;1;1;1;1;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A1FP3SH704X01V;32M8BPYGATMT5ZM3TWMW16ZK6DRIG6;1XPW6xOI1cr7UoTrCW_VhArPBmJ74IIyf;0;2;2;1;1;1;1;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A1FP3SH704X01V;32M8BPYGATMT5ZM3TWMW16ZK6DRIG6;1YM5gV4aXpsTTpDI0gvzDBFP3KCZ-3AnJ;0;2;2;1;1;1;1;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
A1FP3SH704X01V;32M8BPYGATMT5ZM3TWMW16ZK6DRIG6;17KNOqm0yGB5H_1nW8NEMzJfS6u7p-FeK;0;2;2;1;1;1;1;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
